date,price(KRW),change,interPrice(USD),currency(USD-KRW)
2014-11-14,40790.09,159.58,1153.49,1100.0
2014-11-13,40949.67,97.61,1161.7,1096.5
2014-11-12,41047.28,546.97,1165.0,1096.0
2014-11-11,40500.31,425.86,1150.0,1095.5
2014-11-10,40926.17,623.76,1172.8,1085.5
2014-11-07,40302.41,326.21,1145.95,1094.0
2014-11-06,39976.2,126.32,1145.05,1086.0
2014-11-05,40102.52,324.31,1146.03,1088.5
2014-11-04,40426.83,66.12,1166.55,1078.0
2014-11-03,40360.71,5.06,1168.98,1074.0
2014-10-31,40355.65,570.76,1176.5,1067.0
2014-10-30,40926.41,474.31,1203.86,1057.5
2014-10-29,41400.72,67.65,1228.85,1048.0
2014-10-28,41468.37,146.12,1229.1,1049.5
2014-10-27,41614.49,275.09,1230.5,1052.0
2014-10-24,41889.58,240.26,1232.19,1057.5
2014-10-23,42129.84,44.42,1240.43,1056.5
2014-10-22,42174.26,271.13,1247.05,1052.0
2014-10-21,42445.39,120.86,1251.5,1055.0
2014-10-20,42324.53,98.68,1242.05,1060.0
2014-10-17,42423.21,105.8,1239.1,1065.0
2014-10-16,42317.41,402.63,1239.5,1062.0
2014-10-15,41914.78,306.4,1224.25,1065.0
2014-10-14,42221.18,75.02,1233.2,1065.0
2014-10-13,42146.16,36.82,1227.55,1068.0
2014-10-10,42109.34,42.26,1221.9,1072.0
2014-10-08,42067.08,552.64,1218.4,1074.0
2014-10-07,41514.44,482.12,1209.15,1068.0
2014-10-06,41032.32,477.71,1194.55,1068.5
2014-10-02,41510.03,259.42,1217.0,1061.0
2014-10-01,41250.61,42.56,1206.55,1063.5
2014-09-30,41293.17,139.38,1216.95,1055.5
2014-09-29,41432.55,343.07,1219.9,1056.5
2014-09-26,41089.48,462.64,1223.7,1044.5
2014-09-25,40626.84,150.26,1210.5,1044.0
2014-09-24,40777.1,142.12,1222.0,1038.0
2014-09-23,40919.22,164.28,1223.9,1040.0
2014-09-22,40754.94,297.44,1214.9,1043.5
2014-09-19,41052.38,106.44,1223.18,1044.0
2014-09-18,40945.94,192.41,1224.7,1040.0
2014-09-17,41138.35,185.56,1236.4,1035.0
2014-09-16,41323.91,44.12,1240.18,1036.5
2014-09-15,41279.79,181.19,1235.28,1039.5
2014-09-12,41098.6,492.45,1236.4,1034.0
2014-09-11,41591.05,91.12,1248.8,1036.0
2014-09-05,41682.17,20.94,1264.35,1025.5
2014-09-04,41661.23,138.66,1272.4,1018.5
2014-09-03,41522.57,269.03,1266.3,1020.0
2014-09-02,41791.6,171.49,1276.38,1018.5
2014-09-01,41963.09,63.8,1289.85,1012.0
2014-08-29,41899.29,144.14,1285.35,1014.0
2014-08-28,42043.43,131.59,1288.5,1015.0
2014-08-27,41911.84,185.96,1285.1,1014.5
2014-08-26,42097.8,200.56,1287.63,1017.0
2014-08-25,41897.24,25.02,1277.1,1020.5
2014-08-22,41922.26,219.94,1281.0,1018.0
2014-08-21,42142.2,383.02,1280.8,1023.5
2014-08-20,42525.22,56.5,1294.34,1022.0
2014-08-19,42581.72,53.95,1301.15,1018.0
2014-08-18,42635.67,553.76,1302.8,1018.0
2014-08-14,43189.43,143.05,1315.2,1021.5
2014-08-13,43332.48,21.06,1309.3,1029.5
2014-08-12,43353.54,3.81,1311.85,1028.0
2014-08-11,43349.73,416.39,1308.55,1030.5
2014-08-08,43766.12,282.11,1316.65,1034.0
2014-08-07,43484.01,606.16,1303.75,1037.5
2014-08-06,42877.85,106.35,1290.55,1033.5
2014-08-05,42771.5,230.99,1292.35,1029.5
2014-08-04,43002.49,160.81,1294.3,1033.5
2014-08-01,42841.68,98.84,1285.11,1037.0
2014-07-31,42940.52,170.92,1296.2,1030.5
2014-07-30,42769.6,350.79,1298.6,1024.5
2014-07-29,43120.39,69.29,1309.25,1024.5
2014-07-28,43051.1,367.03,1304.6,1026.5
2014-07-25,42684.07,206.23,1292.85,1027.0
2014-07-24,42890.3,177.71,1297.2,1028.5
2014-07-23,43068.01,49.96,1308.3,1024.0
2014-07-22,43117.97,282.19,1307.9,1025.5
2014-07-21,43400.16,72.73,1313.9,1027.5
2014-07-18,43327.43,307.14,1309.15,1029.5
2014-07-17,43020.29,21.75,1302.4,1027.5
2014-07-16,42998.54,289.32,1297.95,1030.5
2014-07-15,43287.86,31.04,1310.5,1027.5
2014-07-14,43256.82,537.76,1321.13,1018.5
2014-07-11,43794.58,384.33,1336.9,1019.0
2014-07-10,43410.25,342.36,1331.7,1014.0
2014-07-09,43067.89,141.78,1323.81,1012.0
2014-07-08,42926.11,162.73,1319.45,1012.0
2014-07-07,42763.38,123.21,1314.45,1012.0
2014-07-04,42886.59,7.31,1321.5,1009.5
2014-07-03,42893.9,55.27,1322.38,1009.0
2014-07-02,42949.17,161.99,1325.4,1008.0
2014-07-01,43111.16,411.24,1326.45,1011.0
2014-06-30,42699.92,222.26,1312.5,1012.0
2014-06-27,42922.18,106.31,1316.08,1014.5
2014-06-26,42815.87,267.5,1310.88,1016.0
2014-06-25,43083.37,218.28,1313.9,1020.0
2014-06-24,43301.65,183.63,1323.15,1018.0
2014-06-23,43118.02,179.46,1315.6,1019.5
2014-06-20,42938.56,987.56,1308.2,1021.0
2014-06-19,41951.0,242.78,1281.25,1018.5
2014-06-18,41708.22,150.23,1268.23,1023.0
2014-06-17,41557.99,516.57,1264.9,1022.0
2014-06-16,42074.56,366.69,1281.25,1021.5
2014-06-13,41707.87,435.93,1273.2,1019.0
2014-06-12,41271.94,54.97,1261.75,1017.5
2014-06-11,41326.91,325.94,1264.05,1017.0
2014-06-10,41000.97,4.32,1254.08,1017.0
2014-06-09,40996.65,181.39,1255.8,1015.5
2014-06-05,40815.26,192.05,1242.9,1021.5
2014-06-03,41007.31,42.58,1245.7,1024.0
2014-06-02,40964.73,197.04,1243.8,1024.5
2014-05-30,41161.77,153.27,1254.68,1020.5
2014-05-29,41008.5,503.93,1253.08,1018.0
2014-05-28,41512.43,698.86,1264.75,1021.0
2014-05-27,42211.29,317.89,1282.9,1023.5
2014-05-26,42529.18,72.76,1291.93,1024.0
2014-05-23,42601.94,32.63,1292.25,1025.5
2014-05-22,42634.57,68.34,1294.5,1024.5
2014-05-21,42702.91,111.5,1294.05,1026.5
2014-05-20,42591.41,118.17,1291.3,1026.0
2014-05-19,42709.58,87.21,1299.95,1022.0
2014-05-16,42622.37,395.06,1293.5,1025.0
2014-05-15,43017.43,53.79,1303.58,1026.5
2014-05-14,42963.64,450.18,1301.95,1026.5
2014-05-13,42513.46,30.54,1293.98,1022.0
2014-05-12,42544.0,18.56,1291.75,1024.5
2014-05-09,42525.44,56.31,1289.3,1026.0
2014-05-08,42469.13,772.45,1292.0,1022.5
2014-05-07,43241.58,696.87,1312.93,1024.5
2014-05-02,42544.71,324.79,1284.25,1030.5
2014-04-30,42869.5,228.74,1291.55,1032.5
2014-04-29,42640.76,715.86,1288.4,1029.5
2014-04-28,43356.62,68.93,1303.7,1034.5
2014-04-25,43287.69,372.51,1293.5,1041.0
2014-04-24,42915.18,17.73,1283.6,1040.0
2014-04-23,42932.91,207.51,1284.75,1039.5
2014-04-22,43140.42,107.85,1291.58,1039.0
2014-04-21,43032.57,196.24,1288.35,1039.0
2014-04-18,43228.81,198.64,1294.85,1038.5
2014-04-17,43427.45,80.2,1298.3,1040.5
2014-04-16,43507.65,397.82,1303.2,1038.5
2014-04-15,43905.47,453.68,1311.33,1041.5
2014-04-14,44359.15,555.0,1324.88,1041.5
2014-04-11,43804.15,293.65,1315.25,1036.0
2014-04-10,44097.8,312.34,1322.15,1037.5
2014-04-09,43785.46,439.43,1309.63,1040.0
2014-04-08,44224.89,171.89,1312.05,1048.5
2014-04-07,44053.0,281.86,1298.9,1055.0
2014-04-04,43771.14,10.28,1291.2,1054.5
2014-04-03,43781.42,123.27,1287.23,1058.0
2014-04-02,43658.15,117.8,1283.0,1058.5
2014-04-01,43775.95,402.01,1287.68,1057.5
2014-03-31,44177.96,330.2,1292.78,1063.0
2014-03-28,44508.16,193.02,1295.98,1068.3
2014-03-27,44701.18,764.88,1295.9,1073.0
2014-03-26,45466.06,148.65,1314.4,1076.0
2014-03-25,45614.71,173.07,1316.25,1078.0
2014-03-24,45787.78,704.92,1323.7,1076.0
2014-03-21,46492.7,393.63,1339.1,1080.0
2014-03-20,46099.07,218.99,1332.7,1076.0
2014-03-19,46318.06,533.58,1347.8,1069.0
2014-03-18,46851.64,527.11,1360.78,1071.0
2014-03-17,47378.75,176.89,1380.6,1067.5
2014-03-14,47201.86,65.36,1370.95,1071.0
2014-03-13,47136.5,431.74,1372.9,1068.0
2014-03-12,46704.76,586.32,1355.88,1071.5
2014-03-11,46118.44,403.89,1347.03,1065.0
2014-03-10,45714.55,262.72,1332.73,1067.0
2014-03-07,45977.27,319.34,1346.7,1062.0
2014-03-06,45657.93,281.19,1333.58,1065.0
2014-03-05,45939.12,254.0,1334.9,1070.5
2014-03-04,46193.12,163.4,1340.4,1072.0
2014-03-03,46356.52,815.16,1346.4,1071.0
2014-02-28,45541.36,20.21,1327.06,1067.5
2014-02-27,45521.15,505.26,1325.85,1068.0
2014-02-26,46026.41,136.47,1342.45,1066.5
2014-02-25,46162.88,228.57,1337.03,1074.0
2014-02-24,45934.31,469.6,1331.03,1073.5
2014-02-21,45464.71,15.23,1319.88,1071.5
2014-02-20,45479.94,206.81,1314.8,1076.0
2014-02-19,45273.13,34.97,1321.1,1066.0
2014-02-18,45238.16,34.15,1320.08,1066.0
2014-02-17,45204.01,626.46,1325.3,1061.0
2014-02-14,44577.55,518.0,1309.4,1059.0
2014-02-13,44059.55,149.75,1287.5,1064.5
2014-02-12,43909.8,160.54,1286.75,1061.5
2014-02-11,44070.34,105.45,1285.4,1066.5
2014-02-10,43964.89,318.24,1275.15,1072.5
2014-02-07,43646.65,31.49,1261.8,1076.0
2014-02-06,43678.14,116.81,1259.2,1079.0
2014-02-05,43561.33,159.91,1257.0,1078.0
2014-02-04,43721.24,376.79,1256.95,1082.0
2014-02-03,43344.45,82.76,1242.1,1085.5
2014-01-29,43261.69,256.42,1253.0,1074.0
2014-01-28,43518.11,639.93,1255.75,1078.0
2014-01-27,44158.04,279.24,1267.75,1083.5
2014-01-24,43878.8,1059.81,1259.15,1084.0
2014-01-23,42818.99,312.7,1238.45,1075.5
2014-01-22,42506.29,365.9,1239.2,1067.0
2014-01-21,42872.19,42.44,1249.28,1067.5
2014-01-20,42914.63,559.73,1254.63,1064.0
2014-01-17,42354.9,6.66,1240.6,1062.0
2014-01-16,42361.56,5.3,1237.88,1064.5
2014-01-15,42366.86,232.0,1239.2,1063.5
2014-01-14,42598.86,215.7,1250.1,1060.0
2014-01-13,42383.16,230.36,1247.3,1057.0
2014-01-10,42152.8,227.87,1234.68,1062.0
2014-01-09,41924.93,44.66,1226.85,1063.0
2014-01-08,41969.59,615.74,1224.7,1066.0
2014-01-07,42585.33,157.19,1239.18,1069.0
2014-01-06,42428.14,658.21,1237.5,1066.5
2014-01-03,41769.93,500.83,1231.0,1055.5
2014-01-02,41269.1,892.38,1222.03,1050.5
2013-12-31,40376.72,392.89,1199.6,1047.0
2013-12-30,40769.61,322.78,1203.8,1053.5
2013-12-27,41092.39,33.37,1212.18,1054.5
2013-12-26,41059.02,187.87,1206.05,1059.0
2013-12-24,40871.15,197.86,1200.53,1059.0
2013-12-23,41069.01,198.61,1203.5,1061.5
2013-12-20,40870.4,131.87,1197.68,1061.5
2013-12-19,41002.27,787.66,1204.95,1058.5
2013-12-18,41789.93,91.77,1235.1,1052.5
2013-12-17,41881.7,241.13,1238.4,1052.0
2013-12-16,41640.57,38.45,1230.1,1053.0
2013-12-13,41602.12,743.2,1227.8,1054.0
2013-12-12,42345.32,82.71,1253.3,1051.0
2013-12-11,42428.03,422.0,1255.15,1051.5
2013-12-10,42006.03,428.92,1243.85,1050.5
2013-12-09,41577.11,245.18,1231.15,1050.5
2013-12-06,41822.29,220.49,1229.05,1058.5
2013-12-05,42042.78,581.13,1233.78,1060.0
2013-12-04,41461.65,234.27,1215.58,1061.0
2013-12-03,41695.92,557.32,1222.45,1061.0
2013-12-02,42253.24,169.64,1242.3,1058.0
2013-11-29,42422.88,68.61,1246.7,1058.5
2013-11-28,42354.27,300.2,1241.75,1061.0
2013-11-27,42654.47,7.11,1248.2,1063.0
2013-11-26,42661.58,653.14,1251.35,1060.5
2013-11-25,42008.44,440.09,1231.03,1061.5
2013-11-22,42448.53,118.02,1245.1,1060.5
2013-11-21,42566.55,666.17,1246.8,1062.0
2013-11-20,43232.72,13.1,1271.7,1057.5
2013-11-19,43245.82,405.85,1275.1,1055.0
2013-11-18,43651.67,224.51,1284.63,1057.0
2013-11-15,43876.18,283.27,1283.95,1063.0
2013-11-14,44159.45,151.64,1286.19,1068.0
2013-11-13,44007.81,157.76,1275.8,1073.0
2013-11-12,44165.57,42.45,1279.18,1074.0
2013-11-11,44208.02,752.03,1282.2,1072.5
2013-11-08,44960.05,50.32,1312.58,1065.5
2013-11-07,44909.73,127.91,1316.05,1061.5
2013-11-06,45037.64,322.01,1319.8,1061.5
2013-11-05,44715.63,237.66,1310.98,1061.0
2013-11-04,44953.29,174.01,1314.85,1063.5
2013-11-01,45127.3,364.01,1323.05,1061.0
2013-10-31,45491.31,436.79,1334.35,1060.5
2013-10-30,45928.1,55.06,1347.8,1060.0
2013-10-29,45873.04,183.7,1344.28,1061.5
2013-10-28,46056.74,151.15,1350.3,1061.0
2013-10-25,45905.59,294.63,1344.6,1062.0
2013-10-24,45610.96,347.0,1336.6,1061.5
2013-10-23,45263.96,549.99,1331.45,1057.5
2013-10-22,44713.97,272.17,1311.55,1060.5
2013-10-21,44986.14,42.74,1317.05,1062.5
2013-10-18,45028.88,364.54,1318.55,1062.3
2013-10-17,44664.34,837.49,1306.4,1063.5
2013-10-16,43826.85,699.69,1277.1,1067.5
2013-10-15,43127.16,832.02,1258.48,1066.0
2013-10-14,43959.18,316.06,1275.58,1072.0
2013-10-11,44275.24,456.64,1285.35,1071.5
2013-10-10,44731.88,981.53,1298.0,1072.0
2013-10-08,45713.41,451.69,1322.78,1075.0
2013-10-07,45261.72,85.87,1312.15,1073.0
2013-10-04,45347.59,568.25,1316.48,1071.5
2013-10-02,44779.34,1249.62,1295.75,1075.0
2013-10-01,46028.96,130.36,1333.15,1074.0
2013-09-30,46159.32,420.46,1337.55,1073.5
2013-09-27,45738.86,540.84,1322.9,1075.5
2013-09-26,46279.7,486.25,1337.3,1076.5
2013-09-25,45793.45,224.52,1323.25,1076.5
2013-09-24,45568.93,297.17,1318.6,1075.0
2013-09-23,45866.1,128.2,1326.58,1075.5
2013-09-17,45994.3,146.71,1319.25,1084.5
2013-09-16,45847.59,47.64,1318.08,1082.0
2013-09-13,45799.95,921.89,1310.05,1087.5
2013-09-12,46721.84,976.6,1339.5,1085.0
2013-09-11,47698.44,250.53,1367.5,1085.0
2013-09-10,47948.97,365.6,1374.68,1085.0
2013-09-09,48314.57,209.83,1387.08,1083.5
2013-09-06,48104.74,991.44,1369.68,1092.5
2013-09-05,49096.18,330.7,1389.64,1099.0
2013-09-04,49426.88,138.96,1404.11,1095.0
2013-09-03,49287.92,54.51,1393.8,1100.0
2013-09-02,49233.41,592.57,1392.89,1099.5
2013-08-30,49825.98,494.8,1396.95,1109.5
2013-08-29,50320.78,828.51,1407.65,1112.0
2013-08-28,51149.29,482.73,1425.7,1116.0
2013-08-27,50666.56,788.91,1410.98,1117.0
2013-08-26,49877.65,534.11,1394.0,1113.0
2013-08-23,49343.54,81.01,1376.6,1115.0
2013-08-22,49424.55,464.9,1371.48,1121.0
2013-08-21,48959.65,43.22,1360.4,1119.5
2013-08-20,49002.87,308.36,1361.6,1119.5
2013-08-19,49311.23,565.65,1373.85,1116.5
2013-08-16,48745.58,1036.52,1361.75,1113.5
2013-08-14,47709.06,182.09,1325.65,1119.5
2013-08-13,47891.15,362.96,1336.08,1115.0
2013-08-12,47528.19,788.53,1326.55,1114.5
2013-08-09,46739.66,610.04,1308.65,1111.0
2013-08-08,46129.62,225.88,1289.25,1113.0
2013-08-07,45903.74,420.19,1277.2,1118.0
2013-08-06,46323.93,742.07,1291.2,1116.0
2013-08-05,47066.0,503.96,1313.65,1114.5
2013-08-02,46562.04,1189.6,1288.6,1124.0
2013-08-01,47751.64,310.47,1322.7,1123.0
2013-07-31,48062.11,696.49,1333.08,1121.5
2013-07-30,47365.62,32.05,1323.2,1113.5
2013-07-29,47397.67,120.51,1325.88,1112.0
2013-07-26,47518.18,186.51,1329.85,1111.5
2013-07-25,47331.67,699.11,1318.7,1116.5
2013-07-24,48030.78,200.62,1341.18,1114.0
2013-07-23,47830.16,475.87,1330.8,1118.0
2013-07-22,47354.29,915.67,1316.38,1119.0
2013-07-19,46438.62,121.59,1288.05,1121.5
2013-07-18,46317.03,1.79,1281.25,1124.5
2013-07-17,46318.82,106.02,1285.3,1121.0
2013-07-16,46212.8,154.83,1284.65,1119.0
2013-07-15,46367.63,161.43,1282.65,1124.5
2013-07-12,46206.2,377.21,1276.48,1126.0
2013-07-11,46583.41,733.02,1286.9,1126.0
2013-07-10,45850.39,152.25,1254.95,1136.5
2013-07-09,46002.64,562.54,1254.7,1140.5
2013-07-08,45440.1,78.51,1228.05,1151.0
2013-07-05,45361.59,444.98,1235.05,1142.5
2013-07-04,45806.57,30.64,1249.9,1140.0
2013-07-03,45837.21,249.81,1248.0,1142.5
2013-07-02,46087.02,734.04,1263.65,1134.5
2013-07-01,45352.98,1255.09,1241.88,1136.0
2013-06-28,44097.89,1470.44,1202.75,1140.5
2013-06-27,45568.33,312.5,1236.35,1146.5
2013-06-26,45880.83,1781.9,1234.6,1156.0
2013-06-25,47662.73,263.5,1287.0,1152.0
2013-06-24,47926.23,110.4,1282.98,1162.0
2013-06-21,48036.63,601.01,1294.85,1154.0
2013-06-20,48637.64,1058.89,1311.05,1154.0
2013-06-19,49696.53,369.25,1368.65,1129.5
2013-06-18,50065.78,163.28,1377.6,1130.5
2013-06-17,50229.06,142.48,1387.0,1126.5
2013-06-14,50086.58,421.43,1382.45,1127.0
2013-06-13,50508.01,437.03,1386.7,1133.0
2013-06-12,50070.98,168.33,1378.35,1130.0
2013-06-11,49902.65,191.5,1370.08,1133.0
2013-06-10,50094.15,714.65,1378.38,1130.5
2013-06-07,50808.8,514.04,1411.15,1120.0
2013-06-05,50294.76,470.59,1400.0,1117.5
2013-06-04,50765.35,85.44,1405.55,1123.5
2013-06-03,50850.79,533.37,1399.2,1130.5
2013-05-31,51384.16,303.23,1413.25,1131.0
2013-05-30,51080.93,526.53,1407.4,1129.0
2013-05-29,50554.4,551.21,1386.75,1134.0
2013-05-28,50003.19,295.73,1380.15,1127.0
2013-05-27,50298.92,22.78,1394.5,1122.0
2013-05-24,50276.14,116.54,1390.15,1125.0
2013-05-23,50392.68,758.52,1390.9,1127.0
2013-05-22,49634.16,67.82,1385.95,1114.0
2013-05-21,49566.34,1007.08,1385.3,1113.0
2013-05-20,48559.26,737.38,1352.9,1116.5
2013-05-16,49296.64,1408.35,1371.6,1118.0
2013-05-15,50704.99,476.56,1412.05,1117.0
2013-05-14,51181.55,82.56,1436.25,1108.5
2013-05-13,51264.11,348.89,1432.75,1113.0
2013-05-10,51613.0,19.75,1446.4,1110.0
2013-05-09,51632.75,877.72,1471.48,1091.5
2013-05-08,50755.03,474.64,1455.8,1084.5
2013-05-07,51229.67,738.07,1462.0,1090.0
2013-05-06,51967.74,95.51,1473.6,1097.0
2013-05-03,52063.25,516.13,1476.98,1096.5
2013-05-02,51547.12,726.21,1455.7,1101.5
2013-04-30,52273.33,103.27,1472.2,1104.5
2013-04-29,52376.6,15.85,1470.45,1108.0
2013-04-26,52360.75,776.25,1463.4,1113.0
2013-04-25,51584.5,380.33,1444.95,1110.5
2013-04-24,51204.17,193.98,1425.95,1117.0
2013-04-23,51010.19,303.47,1414.85,1121.5
2013-04-22,51313.66,340.36,1423.9,1121.0
2013-04-19,50973.3,953.87,1416.35,1119.5
2013-04-18,50019.43,333.59,1386.75,1122.0
2013-04-17,49685.84,283.06,1383.05,1117.5
2013-04-16,49402.78,1587.25,1376.4,1116.5
2013-04-15,50990.03,5545.23,1417.45,1119.0
2013-04-12,56535.26,18.19,1556.3,1130.0
2013-04-11,56517.07,892.93,1559.25,1127.5
2013-04-10,57410.0,263.15,1581.08,1129.5
2013-04-09,57673.15,523.79,1575.08,1139.0
2013-04-08,58196.94,1705.91,1578.3,1147.0
2013-04-05,56491.03,450.56,1551.65,1132.5
2013-04-04,56040.47,269.77,1546.1,1127.5
2013-04-03,56310.24,1250.87,1569.55,1116.0
2013-04-02,57561.11,354.42,1599.4,1119.5
2013-04-01,57206.69,58.7,1597.4,1114.0
2013-03-29,57147.99,235.54,1599.35,1111.5
2013-03-28,57383.53,371.36,1604.5,1112.5
2013-03-27,57012.17,50.34,1595.55,1111.5
2013-03-26,56961.83,370.29,1599.9,1107.5
2013-03-25,57332.12,753.32,1605.95,1110.5
2013-03-22,58085.44,350.22,1613.25,1120.0
2013-03-21,57735.22,2.3,1608.55,1116.5
2013-03-20,57732.92,457.36,1610.65,1115.0
2013-03-19,57275.56,131.98,1602.2,1112.0
2013-03-18,57407.54,423.94,1604.45,1113.0
2013-03-15,56983.6,438.3,1592.6,1113.0
2013-03-14,56545.3,284.88,1588.2,1107.5
2013-03-13,56260.42,446.92,1590.25,1100.5
2013-03-12,55813.5,125.88,1582.65,1097.0
2013-03-11,55687.62,356.39,1579.8,1096.5
2013-03-08,55331.23,30.44,1579.05,1090.0
2013-03-07,55361.67,501.46,1584.28,1087.0
2013-03-06,54860.21,319.54,1575.0,1083.5
2013-03-05,55179.75,108.33,1579.8,1086.5
2013-03-04,55288.08,351.32,1575.65,1091.5
2013-02-28,55639.4,583.93,1595.9,1084.5
2013-02-27,56223.33,158.65,1609.68,1086.5
2013-02-26,56064.68,555.96,1599.25,1090.5
2013-02-25,55508.72,326.0,1589.95,1086.0
2013-02-22,55182.72,475.27,1582.8,1084.5
2013-02-21,54707.45,974.32,1566.28,1086.5
2013-02-20,55681.77,410.56,1606.0,1078.5
2013-02-19,56092.33,171.55,1614.1,1081.0
2013-02-18,56263.88,365.06,1615.3,1083.5
2013-02-15,56628.94,612.76,1631.05,1080.0
2013-02-14,57241.7,248.99,1645.65,1082.0
2013-02-13,57490.69,239.74,1647.48,1085.5
2013-02-12,57730.43,1006.59,1643.75,1092.5
2013-02-08,58737.02,110.77,1670.88,1093.5
2013-02-07,58847.79,406.2,1677.1,1091.5
2013-02-06,58441.59,9.03,1670.88,1088.0
2013-02-05,58432.56,154.16,1673.7,1086.0
2013-02-04,58278.4,326.88,1665.45,1088.5
2013-02-01,58605.28,55.26,1664.85,1095.0
2013-01-31,58550.02,360.08,1674.75,1087.5
2013-01-30,58189.94,133.28,1666.75,1086.0
2013-01-29,58056.66,113.96,1663.7,1085.5
2013-01-28,58170.62,228.48,1657.8,1091.5
2013-01-25,57942.14,233.84,1668.1,1080.5
2013-01-24,57708.3,292.24,1681.6,1067.5
2013-01-23,58000.54,164.73,1691.7,1066.5
2013-01-22,57835.81,66.99,1692.45,1063.0
2013-01-21,57768.82,283.24,1688.9,1064.0
2013-01-18,57485.58,307.48,1690.15,1058.0
2013-01-17,57178.1,15.93,1682.7,1057.0
2013-01-16,57194.03,92.32,1679.2,1059.5
2013-01-15,57101.71,393.97,1681.25,1056.5
2013-01-14,56707.74,34.97,1669.65,1056.5
2013-01-11,56742.71,188.93,1670.68,1056.5
2013-01-10,56553.78,232.97,1660.4,1059.5
2013-01-09,56786.75,371.53,1664.1,1061.5
2013-01-08,56415.22,137.55,1650.88,1063.0
2013-01-07,56552.77,318.0,1653.35,1064.0
2013-01-04,56234.77,1304.18,1643.28,1064.5
2013-01-03,57538.95,80.18,1685.35,1062.0
2013-01-02,57458.77,457.62,1683.0,1062.0
2012-12-31,57001.15,8.05,1667.24,1063.5
2012-12-28,57009.2,82.6,1660.45,1068.0
2012-12-27,57091.8,143.68,1658.2,1071.0
2012-12-26,57235.48,214.82,1658.5,1073.5
2012-12-24,57450.3,467.2,1663.95,1074.0
2012-12-21,56983.1,670.61,1649.65,1074.5
2012-12-20,57653.71,1100.0,1670.62,1073.5
2012-12-18,58753.71,488.97,1701.7,1074.0
2012-12-17,58264.74,429.62,1689.9,1072.5
2012-12-14,58694.36,89.19,1698.4,1075.0
2012-12-13,58605.17,624.92,1697.4,1074.0
2012-12-12,59230.09,73.19,1714.7,1074.5
2012-12-11,59156.9,115.31,1709.4,1076.5
2012-12-10,59272.21,102.33,1710.35,1078.0
2012-12-07,59169.88,215.24,1700.3,1082.5
2012-12-06,58954.64,348.33,1692.55,1083.5
2012-12-05,59302.97,158.01,1705.7,1081.5
2012-12-04,59460.98,454.84,1706.3,1084.0
2012-12-03,59915.82,301.58,1719.35,1084.0
2012-11-30,60217.4,202.12,1729.6,1083.0
2012-11-29,60015.28,804.65,1723.0,1083.5
2012-11-28,60819.93,117.89,1740.48,1087.0
2012-11-27,60937.82,55.45,1748.68,1084.0
2012-11-26,60993.27,465.93,1747.85,1085.5
2012-11-23,60527.34,153.57,1733.7,1086.0
2012-11-22,60373.77,311.26,1730.1,1085.5
2012-11-21,60062.51,261.03,1725.95,1082.5
2012-11-20,60323.54,101.89,1731.85,1083.5
2012-11-19,60221.65,156.95,1724.15,1086.5
2012-11-16,60064.7,270.02,1711.78,1091.5
2012-11-15,60334.72,143.91,1725.8,1087.5
2012-11-14,60190.81,220.59,1725.65,1085.0
2012-11-13,60411.4,352.83,1722.45,1091.0
2012-11-12,60764.23,50.24,1734.1,1090.0
2012-11-09,60713.99,433.94,1735.85,1088.0
2012-11-08,60280.05,126.41,1720.28,1090.0
2012-11-07,60153.64,972.24,1725.38,1084.5
2012-11-06,59181.4,388.12,1687.38,1091.0
2012-11-05,58793.28,1082.59,1674.78,1092.0
2012-11-02,59875.87,613.72,1706.4,1091.5
2012-11-01,60489.59,382.3,1723.1,1092.0
2012-10-31,60107.29,72.43,1715.35,1090.0
2012-10-30,60034.86,234.84,1712.5,1090.5
2012-10-29,60269.7,137.02,1711.35,1095.5
2012-10-26,60132.68,309.56,1704.35,1097.5
2012-10-25,60442.24,187.69,1716.25,1095.5
2012-10-24,60629.93,319.31,1709.1,1103.5
2012-10-23,60949.24,262.57,1718.88,1103.0
2012-10-22,61211.81,223.97,1725.5,1103.5
2012-10-19,61435.78,503.77,1732.6,1103.0
2012-10-18,61939.55,157.58,1747.6,1102.5
2012-10-17,62097.13,205.42,1748.08,1105.0
2012-10-16,61891.71,450.87,1739.15,1107.0
2012-10-15,62342.58,842.54,1746.3,1110.5
2012-10-12,63185.12,102.17,1769.9,1110.5
2012-10-11,63287.29,107.11,1768.78,1113.0
2012-10-10,63180.18,152.98,1764.2,1114.0
2012-10-09,63333.16,43.01,1772.45,1111.5
2012-10-08,63290.15,614.57,1770.45,1112.0
2012-10-05,63904.72,66.17,1789.25,1111.0
2012-10-04,63970.89,244.63,1786.28,1114.0
2012-10-02,63726.26,14.27,1779.45,1114.0
2012-09-28,63711.99,635.88,1781.45,1112.5
2012-09-27,63076.11,393.95,1757.35,1116.5
2012-09-26,63470.06,134.01,1762.8,1120.0
2012-09-25,63604.07,212.53,1768.1,1119.0
2012-09-24,63391.54,437.76,1759.05,1121.0
2012-09-21,63829.3,195.9,1775.95,1118.0
2012-09-20,63633.4,31.33,1763.4,1122.5
2012-09-19,63664.73,432.29,1773.75,1116.5
2012-09-18,63232.44,361.41,1758.4,1118.6
2012-09-17,63593.85,142.2,1769.4,1118.0
2012-09-14,63736.05,921.76,1774.15,1117.5
2012-09-13,62814.29,305.19,1730.68,1129.0
